city,date,temp,o3,dewpoint,pm10,season,yday,month,month_numeric,year
chic,1998-10-06,65,9.216620178,61.2,15.34349817,Autumn,279,Oct,10,1998
chic,1998-10-07,56,3.875538142,49.2,15.31327838,Autumn,280,Oct,10,1998
chic,1998-10-08,54,11.31221667,44.8,13.00465515,Autumn,281,Oct,10,1998
chic,1998-10-09,53,4.484221248,45.6,34.2720696,Autumn,282,Oct,10,1998
chic,1998-10-10,53,7.984733488,46.4,57.2775641,Autumn,283,Oct,10,1998
chic,1998-10-11,56,19.48633609,49.1,36.39020146,Autumn,284,Oct,10,1998
chic,1998-10-12,60,10.04663934,46.9,42.45888278,Autumn,285,Oct,10,1998
chic,1998-10-13,49,5.860236035,36.8,22.48910256,Autumn,286,Oct,10,1998
chic,1998-10-14,48,4.287028161,40.4,26.74185351,Autumn,287,Oct,10,1998
chic,1998-10-15,58,6.190887323,48.4,30.42591575,Autumn,288,Oct,10,1998
chic,1998-10-16,68,23.32690315,57.2,50.428663,Autumn,289,Oct,10,1998
chic,1998-10-17,67,22.9477125,64.4,56.46712454,Autumn,290,Oct,10,1998
chic,1998-10-18,57,15.73579613,48.1,10.53031135,Autumn,291,Oct,10,1998
chic,1998-10-19,52,7.957596869,39.2,27.4753663,Autumn,292,Oct,10,1998
chic,1998-10-20,50,9.537845925,33.9,21.08135491,Autumn,293,Oct,10,1998
chic,1998-10-21,48,9.515268266,34.5,11.45888278,Autumn,294,Oct,10,1998
chic,1998-10-22,45,6.525605717,31.1,21.43141025,Autumn,295,Oct,10,1998
chic,1998-10-23,52,6.877799543,36.3,50.61547619,Autumn,296,Oct,10,1998
chic,1998-10-24,54,10.28262758,38.9,55.72811355,Autumn,297,Oct,10,1998
chic,1998-10-25,55,7.278930329,44.8,37.78031136,Autumn,298,Oct,10,1998
chic,1998-10-26,62,9.445527954,49.7,55.81278607,Autumn,299,Oct,10,1998
chic,1998-10-27,63,4.563178739,58.6,86.69514652,Autumn,300,Oct,10,1998
chic,1998-10-28,54,11.91828985,52.3,14.73360806,Autumn,301,Oct,10,1998
chic,1998-10-29,52,3.608258636,51.9,35.62743779,Autumn,302,Oct,10,1998
chic,1998-10-30,61,0.775211423,58.4,44.69106134,Autumn,303,Oct,10,1998
chic,1998-10-31,57,3.34584526,52.7,10.68007233,Autumn,304,Oct,10,1998
chic,1998-11-01,54,19.11101589,50,11.26056087,Autumn,305,Nov,11,1998
chic,1998-11-02,49,21.7531344,39.8,6.608643758,Autumn,306,Nov,11,1998
chic,1998-11-03,41,28.1382719,33.4,5.474028368,Autumn,307,Nov,11,1998
chic,1998-11-04,37,21.7524449,32.8,10.32663888,Autumn,308,Nov,11,1998
chic,1998-11-05,39,5.916253593,27.4,21.33335972,Autumn,309,Nov,11,1998
chic,1998-11-06,38,8.330678601,25.8,20.33335972,Autumn,310,Nov,11,1998
chic,1998-11-07,35,6.602146738,26.1,39.77304366,Autumn,311,Nov,11,1998
chic,1998-11-08,37,6.738993926,31.8,32.3635795,Autumn,312,Nov,11,1998
chic,1998-11-09,43,8.348756173,37.3,52.29215093,Autumn,313,Nov,11,1998
chic,1998-11-10,52,14.62151019,41.2,39.04322029,Autumn,314,Nov,11,1998
chic,1998-11-11,41,16.46878433,28.5,28.31575868,Autumn,315,Nov,11,1998
chic,1998-11-12,40,4.69359805,31.1,31.37345098,Autumn,316,Nov,11,1998
chic,1998-11-13,43,11.49740262,34.6,33.77004922,Autumn,317,Nov,11,1998
chic,1998-11-14,50,9.721484893,40.2,28.62619824,Autumn,318,Nov,11,1998
chic,1998-11-15,43,16.87493283,32.2,12.59048395,Autumn,319,Nov,11,1998
chic,1998-11-16,48,6.470759103,39.1,30.40936276,Autumn,320,Nov,11,1998
chic,1998-11-17,42,7.097389859,34.6,24.50448097,Autumn,321,Nov,11,1998
chic,1998-11-18,48,6.955126107,38.7,46.67755789,Autumn,322,Nov,11,1998
chic,1998-11-19,45,8.319255062,31.1,26.16402902,Autumn,323,Nov,11,1998
chic,1998-11-20,31,7.943455347,24.4,12.55667878,Autumn,324,Nov,11,1998
chic,1998-11-21,34,8.486784975,24.4,31.60063482,Autumn,325,Nov,11,1998
chic,1998-11-22,49,14.17667937,34.9,58.50826386,Autumn,326,Nov,11,1998
chic,1998-11-23,50,13.11126336,35.4,38.39561526,Autumn,327,Nov,11,1998
chic,1998-11-24,46,5.457522707,30.1,32.33792295,Autumn,328,Nov,11,1998
chic,1998-11-25,50,4.065176921,35.8,34.37713488,Autumn,329,Nov,11,1998
chic,1998-11-26,50,9.814313443,32.3,19.40385702,Autumn,330,Nov,11,1998
chic,1998-11-27,48,5.617518789,35.7,62.50275812,Autumn,331,Nov,11,1998
chic,1998-11-28,54,10.60628032,48.6,43.4122565,Autumn,332,Nov,11,1998
chic,1998-11-29,63,13.24199304,58.4,57.63537127,Autumn,333,Nov,11,1998
chic,1998-11-30,52,12.61060853,50.7,34.62438226,Autumn,334,Nov,11,1998
chic,1998-12-01,45,6.669878551,37.7,24.77694284,Autumn,335,Dec,12,1998
chic,1998-12-02,55,8.226131666,45.8,36.67108555,Autumn,336,Dec,12,1998
chic,1998-12-03,61,8.491750429,54.9,43.68756907,Autumn,337,Dec,12,1998
chic,1998-12-04,61,3.66162155,59.3,54.61237527,Autumn,338,Dec,12,1998
chic,1998-12-05,59,8.073820443,56.6,33.47142081,Autumn,339,Dec,12,1998
chic,1998-12-06,50,8.092803353,49.2,11.37526696,Autumn,340,Dec,12,1998
chic,1998-12-07,39,18.65149123,31.6,10.74276566,Autumn,341,Dec,12,1998
chic,1998-12-08,38,6.105578668,29,23.32306916,Autumn,342,Dec,12,1998
chic,1998-12-09,39,6.531887007,29.5,29.25164059,Autumn,343,Dec,12,1998
chic,1998-12-10,35,5.012532007,29,18.99180403,Autumn,344,Dec,12,1998
chic,1998-12-11,39,6.115629388,26.1,26.05936476,Autumn,345,Dec,12,1998
chic,1998-12-12,38,7.123482719,26.1,29.00716696,Autumn,346,Dec,12,1998
chic,1998-12-13,38,13.0106034,31.2,25.81906562,Autumn,347,Dec,12,1998
chic,1998-12-14,36,7.848083757,32.1,54.04288124,Autumn,348,Dec,12,1998
chic,1998-12-15,44,6.421882764,31.2,31.08958454,Autumn,349,Dec,12,1998
chic,1998-12-16,37,5.780097358,27.2,14.07628205,Autumn,350,Dec,12,1998
chic,1998-12-17,32,8.823021024,22.3,16.00331116,Autumn,351,Dec,12,1998
chic,1998-12-18,43,7.963781569,30.1,52.06375072,Autumn,352,Dec,12,1998
chic,1998-12-19,35,9.246538265,26.3,22.67121099,Autumn,353,Dec,12,1998
chic,1998-12-20,31,6.013476119,27.6,14.09122325,Autumn,354,Dec,12,1998
chic,1998-12-21,23,6.906369398,18.8,19.95386061,Autumn,355,Dec,12,1998
chic,1998-12-22,10,15.1006225,-1.9,24.84788757,Autumn,356,Dec,12,1998
chic,1998-12-23,17,9.267595214,5.7,28.91014556,Autumn,357,Dec,12,1998
chic,1998-12-24,19,10.64203305,4.8,24.03651918,Autumn,358,Dec,12,1998
chic,1998-12-25,25,13.89052531,11.1,19.38421017,Autumn,359,Dec,12,1998
chic,1998-12-26,26,11.75666022,12.3,36.10245325,Autumn,360,Dec,12,1998
chic,1998-12-27,36,9.763213303,24,34.1052005,Autumn,361,Dec,12,1998
chic,1998-12-28,29,5.780310269,23.3,33.06048535,Autumn,362,Dec,12,1998
chic,1998-12-29,22,12.53233717,18.4,25.00914305,Autumn,363,Dec,12,1998
chic,1998-12-30,7,9.385773285,-1.6,27.97068151,Autumn,364,Dec,12,1998
chic,1998-12-31,13,9.786139557,5.1,25.80098556,Autumn,365,Dec,12,1998
chic,1999-01-01,14,19.54416909,7.7,17.03386832,Winter,1,Jan,1,1999
chic,1999-01-02,22,28.62178903,21,NA,Winter,2,Jan,1,1999
chic,1999-01-03,16,21.30799347,8.4,17.98230706,Winter,3,Jan,1,1999
chic,1999-01-04,-2,11.43364549,-6.9,13.94939623,Winter,4,Jan,1,1999
chic,1999-01-05,1,8.987229863,-6.1,30.99060502,Winter,5,Jan,1,1999
chic,1999-01-06,12,9.092744575,9.8,25.11542598,Winter,6,Jan,1,1999
chic,1999-01-07,1,6.958779839,-6.7,36.8697259,Winter,7,Jan,1,1999
chic,1999-01-08,16,17.60590815,10.9,22.89170392,Winter,8,Jan,1,1999
chic,1999-01-09,4,12.81903336,-1.1,17.9727058,Winter,9,Jan,1,1999
chic,1999-01-10,6,19.14758235,-0.4,18.96857079,Winter,10,Jan,1,1999
chic,1999-01-11,5,10.17194648,0,30.90813124,Winter,11,Jan,1,1999
chic,1999-01-12,20,10.06825369,14.1,33.44114521,Winter,12,Jan,1,1999
chic,1999-01-13,20,30.68947994,15.4,1.880658712,Winter,13,Jan,1,1999
chic,1999-01-14,18,18.2186632,12.6,21.80373563,Winter,14,Jan,1,1999
chic,1999-01-15,23,6.83010581,20.2,38.57846091,Winter,15,Jan,1,1999
chic,1999-01-16,30,9.600006101,29.8,26.60598963,Winter,16,Jan,1,1999
chic,1999-01-17,28,8.005669007,31.3,32.69664897,Winter,17,Jan,1,1999
chic,1999-01-18,29,20.05480504,25.8,14.37407024,Winter,18,Jan,1,1999
chic,1999-01-19,27,9.724252881,20,28.70489073,Winter,19,Jan,1,1999
chic,1999-01-20,30,7.200447204,28.8,55.75708853,Winter,20,Jan,1,1999
chic,1999-01-21,37,7.526303704,32.6,54.75983579,Winter,21,Jan,1,1999
chic,1999-01-22,42,5.890249243,41.5,16.79826008,Winter,22,Jan,1,1999
chic,1999-01-23,39,8.242540134,35.3,5.817490847,Winter,23,Jan,1,1999
chic,1999-01-24,33,17.14494244,30,18.82103776,Winter,24,Jan,1,1999
chic,1999-01-25,28,10.5674216,24.6,12.74880953,Winter,25,Jan,1,1999
chic,1999-01-26,29,8.855005304,23.4,32.7790293,Winter,26,Jan,1,1999
chic,1999-01-27,42,11.26457581,34,48.6084575,Winter,27,Jan,1,1999
chic,1999-01-28,33,10.58076686,27.4,22.66062271,Winter,28,Jan,1,1999
chic,1999-01-29,33,12.49897025,25.6,27.56446887,Winter,29,Jan,1,1999
chic,1999-01-30,34,17.8815932,28,40.60526907,Winter,30,Jan,1,1999
chic,1999-01-31,36,23.12806104,27.5,20.56721612,Winter,31,Jan,1,1999
chic,1999-02-01,40,7.147065373,38.4,22.6029304,Winter,32,Feb,2,1999
chic,1999-02-02,38,7.980014085,32.4,5.457777675,Winter,33,Feb,2,1999
chic,1999-02-03,41,15.10296027,27.4,41.47957876,Winter,34,Feb,2,1999
chic,1999-02-04,31,17.07570506,21.1,16.49606227,Winter,35,Feb,2,1999
chic,1999-02-05,31,7.190115273,24.2,27.102224,Winter,36,Feb,2,1999
chic,1999-02-06,40,12.09818874,30.4,18.44935898,Winter,37,Feb,2,1999
chic,1999-02-07,33,15.6647266,29.8,24.5235348,Winter,38,Feb,2,1999
chic,1999-02-08,37,7.851604321,36.2,31.50722822,Winter,39,Feb,2,1999
chic,1999-02-09,44,12.03513552,29.8,8.529029307,Winter,40,Feb,2,1999
chic,1999-02-10,44,12.57207016,27.2,49.51804029,Winter,41,Feb,2,1999
chic,1999-02-11,49,14.81587092,47.8,27.31352596,Winter,42,Feb,2,1999
chic,1999-02-12,23,23.94505279,13.1,12.53727107,Winter,43,Feb,2,1999
chic,1999-02-13,23,17.65464822,10.8,21.69661172,Winter,44,Feb,2,1999
chic,1999-02-14,34,15.67563571,21.9,35.71327218,Winter,45,Feb,2,1999
chic,1999-02-15,45,15.75160473,30.6,56.61428571,Winter,46,Feb,2,1999
chic,1999-02-16,39,10.13252463,32.1,29.66373626,Winter,47,Feb,2,1999
chic,1999-02-17,27,14.55313538,20.4,20.35634419,Winter,48,Feb,2,1999
chic,1999-02-18,29,13.57977919,21.8,29.65824176,Winter,49,Feb,2,1999
chic,1999-02-19,28,26.46738717,20.9,8.77912088,Winter,50,Feb,2,1999
chic,1999-02-20,25,25.25822691,17,6.761942762,Winter,51,Feb,2,1999
chic,1999-02-21,28,35.74690833,15.7,NA,Winter,52,Feb,2,1999
chic,1999-02-22,26,28.73954081,9.4,19.81057926,Winter,53,Feb,2,1999
chic,1999-02-23,29,15.68002902,14.9,36.99334293,Winter,54,Feb,2,1999
chic,1999-02-24,27,6.450027134,22.9,53.87926057,Winter,55,Feb,2,1999
chic,1999-02-25,33,9.969505331,26.5,28.88200782,Winter,56,Feb,2,1999
chic,1999-02-26,36,8.255861291,27.9,43.82323492,Winter,57,Feb,2,1999
chic,1999-02-27,43,6.452663152,39.2,32.96730769,Winter,58,Feb,2,1999
chic,1999-02-28,37,15.70905043,32.1,2.00302198,Winter,59,Feb,2,1999
chic,1999-03-01,38,24.6358029,25.3,22.46973833,Winter,60,Mar,3,1999
chic,1999-03-02,37,5.739615668,33.1,29.98928571,Winter,61,Mar,3,1999
chic,1999-03-03,31,21.2970315,18.7,4.9206044,Winter,62,Mar,3,1999
chic,1999-03-04,30,17.51141431,18.4,17.44272034,Winter,63,Mar,3,1999
chic,1999-03-05,35,16.59490893,28.7,29.94313187,Winter,64,Mar,3,1999
chic,1999-03-06,25,35.95396195,19.7,1.84697802,Winter,65,Mar,3,1999
chic,1999-03-07,21,38.56851801,14.4,18.60374476,Winter,66,Mar,3,1999
chic,1999-03-08,24,29.46465989,16.2,42.92664835,Winter,67,Mar,3,1999
chic,1999-03-09,29,26.70677448,26.4,11.91565934,Winter,68,Mar,3,1999
chic,1999-03-10,29,36.94482506,20.3,2.010254856,Winter,69,Mar,3,1999
chic,1999-03-11,28,24.05767003,20.4,13.2253663,Winter,70,Mar,3,1999
chic,1999-03-12,27,32.06890014,19.6,12.23360806,Winter,71,Mar,3,1999
chic,1999-03-13,28,33.90482476,18.1,23.4757415,Winter,72,Mar,3,1999
chic,1999-03-14,32,39.14909493,18.9,3.335256413,Winter,73,Mar,3,1999
chic,1999-03-15,31,15.54066561,19.2,36.48635531,Winter,74,Mar,3,1999
chic,1999-03-16,43,12.75543386,29.8,44.49386447,Winter,75,Mar,3,1999
chic,1999-03-17,50,27.02090598,40.7,29.45247253,Winter,76,Mar,3,1999
chic,1999-03-18,38,26.50227063,27.1,13.44148352,Winter,77,Mar,3,1999
chic,1999-03-19,36,21.98530581,23.7,21.88113254,Winter,78,Mar,3,1999
chic,1999-03-20,39,18.05084975,27.2,31.425,Winter,79,Mar,3,1999
chic,1999-03-21,38,31.74913394,23.2,5.46620879,Winter,80,Mar,3,1999
chic,1999-03-22,36,22.38122106,21.3,23.52794903,Winter,81,Mar,3,1999
chic,1999-03-23,38,13.42644609,21,40.41232073,Winter,82,Mar,3,1999
chic,1999-03-24,35,32.91692417,21.9,19.37111194,Winter,83,Mar,3,1999
chic,1999-03-25,32,30.22006738,23.3,22.73659595,Winter,84,Mar,3,1999
chic,1999-03-26,35,29.91757085,25.9,17.41232073,Winter,85,Mar,3,1999
chic,1999-03-27,41,21.31821868,26.3,35.50847458,Winter,86,Mar,3,1999
chic,1999-03-28,43,18.00209367,33.7,54.24526336,Winter,87,Mar,3,1999
chic,1999-03-29,48,15.82785634,24.5,24.11612963,Winter,88,Mar,3,1999
chic,1999-03-30,55,22.33493812,28.5,97.17107469,Winter,89,Mar,3,1999
chic,1999-03-31,60,28.35575895,41.3,64.19200508,Winter,90,Mar,3,1999
chic,1999-04-01,58,13.04434356,51.7,45.31667908,Spring,91,Apr,4,1999
chic,1999-04-02,64,12.42635286,54.6,45.27821755,Spring,92,Apr,4,1999
chic,1999-04-03,63,12.98439759,57.8,40.40659341,Spring,93,Apr,4,1999
chic,1999-04-04,56,20.54201314,47.3,14.12590799,Spring,94,Apr,4,1999
chic,1999-04-05,50,18.39485504,43.2,16.10392997,Spring,95,Apr,4,1999
chic,1999-04-06,53,21.26039985,42.4,18.55500839,Spring,96,Apr,4,1999
chic,1999-04-07,55,27.17509624,42.7,58.07645744,Spring,97,Apr,4,1999
chic,1999-04-08,55,28.83376837,43.7,35.0325014,Spring,98,Apr,4,1999
chic,1999-04-09,45,28.64008032,40,6.223190607,Spring,99,Apr,4,1999
chic,1999-04-10,47,30.93955098,35,12.4233563,Spring,100,Apr,4,1999
chic,1999-04-11,46,20.43486355,39.7,9.511268392,Spring,101,Apr,4,1999
chic,1999-04-12,45,22.31422499,32.1,26.31823365,Spring,102,Apr,4,1999
chic,1999-04-13,50,18.4290943,33.3,36.41511455,Spring,103,Apr,4,1999
chic,1999-04-14,49,25.70069269,26,62.39588378,Spring,104,Apr,4,1999
chic,1999-04-15,49,33.30460743,39.4,27.44789693,Spring,105,Apr,4,1999
chic,1999-04-16,44,23.65752797,37.3,6.553931525,Spring,106,Apr,4,1999
chic,1999-04-17,44,15.36767577,34,7.540195255,Spring,107,Apr,4,1999
chic,1999-04-18,42,10.94031267,37.1,29.11922548,Spring,108,Apr,4,1999
chic,1999-04-19,42,10.25507157,36.5,45.65283262,Spring,109,Apr,4,1999
chic,1999-04-20,45,20.15808876,39.4,43.59239306,Spring,110,Apr,4,1999
chic,1999-04-21,54,22.51149214,48,32.59560595,Spring,111,Apr,4,1999
chic,1999-04-22,48,9.717691324,47.2,31.47197802,Spring,112,Apr,4,1999
chic,1999-04-23,43,27.18680189,35.6,NA,Spring,113,Apr,4,1999
chic,1999-04-24,44,30.83584827,24.6,16.88223687,Spring,114,Apr,4,1999
chic,1999-04-25,48,30.58304691,30.5,19.71098901,Spring,115,Apr,4,1999
chic,1999-04-26,51,36.41027869,33.4,33.64505495,Spring,116,Apr,4,1999
chic,1999-04-27,50,26.47570696,41.5,29.45234135,Spring,117,Apr,4,1999
chic,1999-04-28,51,28.57303001,38.4,12.71227107,Spring,118,Apr,4,1999
chic,1999-04-29,52,32.83588524,32.7,15.51721612,Spring,119,Apr,4,1999
chic,1999-04-30,51,29.15402576,29,27.20476608,Spring,120,Apr,4,1999
chic,1999-05-01,56,29.71179081,30.5,28.22600733,Spring,121,May,5,1999
chic,1999-05-02,58,42.53538905,37.3,31.13260073,Spring,122,May,5,1999
chic,1999-05-03,64,38.04415057,42.8,51.16158658,Spring,123,May,5,1999
chic,1999-05-04,67,39.14696078,52.2,75.06510989,Spring,124,May,5,1999
chic,1999-05-05,70,32.83490212,57.2,74.00192308,Spring,125,May,5,1999
chic,1999-05-06,58,17.46917865,52.8,24.5732241,Spring,126,May,5,1999
chic,1999-05-07,56,19.58111101,46.9,31.60631868,Spring,127,May,5,1999
chic,1999-05-08,53,10.88682904,48.2,8.57335165,Spring,128,May,5,1999
chic,1999-05-09,51,16.28984636,42.7,7.446090206,Spring,129,May,5,1999
chic,1999-05-10,58,31.67145808,46.5,32.45054945,Spring,130,May,5,1999
chic,1999-05-11,67,31.83543868,52.1,63.43406593,Spring,131,May,5,1999
chic,1999-05-12,62,26.39231903,52.7,43.9866014,Spring,132,May,5,1999
chic,1999-05-13,51,26.16748444,41,16.42582418,Spring,133,May,5,1999
chic,1999-05-14,53,24.63822878,41.3,15.31868132,Spring,134,May,5,1999
chic,1999-05-15,60,20.21414704,54.8,49.20554262,Spring,135,May,5,1999
chic,1999-05-16,69,35.56790249,63.1,44.14725275,Spring,136,May,5,1999
chic,1999-05-17,69,26.72656774,62.6,31.13351648,Spring,137,May,5,1999
chic,1999-05-18,61,20.0231906,52.3,17.57582728,Spring,138,May,5,1999
chic,1999-05-19,61,19.21668451,44.8,25.15824176,Spring,139,May,5,1999
chic,1999-05-20,64,34.41146167,49.1,51.04285714,Spring,140,May,5,1999
chic,1999-05-21,66,44.70101229,56.8,64.9518641,Spring,141,May,5,1999
chic,1999-05-22,59,32.94545999,52.8,8.953388283,Spring,142,May,5,1999
chic,1999-05-23,60,16.03266295,50.7,18.90668498,Spring,143,May,5,1999
chic,1999-05-24,51,15.47942103,40.7,16.08506356,Spring,144,May,5,1999
chic,1999-05-25,56,24.18764115,38.7,33.9231685,Spring,145,May,5,1999
chic,1999-05-26,60,21.52440984,40.4,19.96712454,Spring,146,May,5,1999
chic,1999-05-27,64,23.50689212,41.3,57.0275641,Spring,147,May,5,1999
chic,1999-05-28,75,27.48636703,53.8,43.01657509,Spring,148,May,5,1999
chic,1999-05-29,76,45.50516456,54.4,46.15393773,Spring,149,May,5,1999
chic,1999-05-30,70,49.13631337,56,52.64953087,Spring,150,May,5,1999
chic,1999-05-31,73,27.1240673,63.4,35.36822344,Spring,151,May,5,1999
chic,1999-06-01,65,15.86636789,59.7,32.40119048,Spring,152,Jun,6,1999
chic,1999-06-02,64,12.71101574,57.7,11.44514652,Spring,153,Jun,6,1999
chic,1999-06-03,58,20.49753015,47.7,14.27481685,Spring,154,Jun,6,1999
chic,1999-06-04,64,30.96367468,56.6,31.22811355,Spring,155,Jun,6,1999
chic,1999-06-05,75,27.16082362,68,30.47884635,Spring,156,Jun,6,1999
chic,1999-06-06,80,29.72139934,69.9,49.32152015,Spring,157,Jun,6,1999
chic,1999-06-07,81,33.47200493,63.8,31.31602564,Spring,158,Jun,6,1999
chic,1999-06-08,80,36.22664728,63.2,36.23086081,Spring,159,Jun,6,1999
chic,1999-06-09,79,25.02766007,63.2,48.15119048,Spring,160,Jun,6,1999
chic,1999-06-10,79,26.21821685,66.7,57.07152015,Spring,161,Jun,6,1999
chic,1999-06-11,78,30.26126389,67.5,46.46747881,Spring,162,Jun,6,1999
chic,1999-06-12,75,37.81813142,68.2,39.08800366,Spring,163,Jun,6,1999
chic,1999-06-13,65,25.60318152,63.5,17.12097069,Spring,164,Jun,6,1999
chic,1999-06-14,66,23.2518199,55,10.06053113,Spring,165,Jun,6,1999
chic,1999-06-15,58,24.01318292,37.9,5.181410253,Spring,166,Jun,6,1999
chic,1999-06-16,61,26.57333488,44.7,17.21163003,Spring,167,Jun,6,1999
chic,1999-06-17,57,23.74301258,42.9,16.5204096,Spring,168,Jun,6,1999
chic,1999-06-18,59,25.41338852,47.6,32.22811355,Spring,169,Jun,6,1999
chic,1999-06-19,68,36.60733128,49.9,25.30503663,Spring,170,Jun,6,1999
chic,1999-06-20,67,52.1321487,54.4,34.26108059,Spring,171,Jun,6,1999
chic,1999-06-21,72,50.34700635,59.8,62.25283883,Spring,172,Jun,6,1999
chic,1999-06-22,74,31.71645363,66.2,79.24459707,Spring,173,Jun,6,1999
chic,1999-06-23,76,42.22683125,67.3,61.18142461,Spring,174,Jun,6,1999
chic,1999-06-24,76,25.02507458,65.9,26.2198718,Spring,175,Jun,6,1999
chic,1999-06-25,75,28.67719534,58.2,43.20338828,Spring,176,Jun,6,1999
chic,1999-06-26,76,33.65021661,66.2,40.13195971,Spring,177,Jun,6,1999
chic,1999-06-27,78,38.26099108,70.6,41.201608,Spring,178,Jun,6,1999
chic,1999-06-28,77,28.13532464,69.2,51.23182778,Spring,179,Jun,6,1999
chic,1999-06-29,66,21.56293326,51.1,22.62058111,Spring,180,Jun,6,1999
chic,1999-06-30,68,26.09139161,54.7,30.28402558,Spring,181,Jun,6,1999
chic,1999-07-01,74,23.84949949,64.3,28.33897063,Summer,182,Jul,7,1999
chic,1999-07-02,77,26.20084001,67.3,30.32798162,Summer,183,Jul,7,1999
chic,1999-07-03,84,27.035654,76.2,63.33562271,Summer,184,Jul,7,1999
chic,1999-07-04,86,27.49448236,74.1,41.30057078,Summer,185,Jul,7,1999
chic,1999-07-05,87,31.30838135,74.4,33.77035916,Summer,186,Jul,7,1999
chic,1999-07-06,79,25.19658891,62.7,25.33618722,Summer,187,Jul,7,1999
chic,1999-07-07,75,26.72897657,53.7,23.3553653,Summer,188,Jul,7,1999
chic,1999-07-08,76,35.52733063,60.4,71.36096664,Summer,189,Jul,7,1999
chic,1999-07-09,76,32.11038254,65,30.34474886,Summer,190,Jul,7,1999
chic,1999-07-10,64,21.48088503,51.5,7.333789957,Summer,191,Jul,7,1999
chic,1999-07-11,67,19.31181367,50.3,24.78974362,Summer,192,Jul,7,1999
chic,1999-07-12,68,22.9294964,50.8,44.3283105,Summer,193,Jul,7,1999
chic,1999-07-13,70,30.73674813,55.7,72.38310502,Summer,194,Jul,7,1999
chic,1999-07-14,74,42.50400733,59.2,95.4054988,Summer,195,Jul,7,1999
chic,1999-07-15,78,49.01187304,62.8,84.34942922,Summer,196,Jul,7,1999
chic,1999-07-16,82,43.07105935,68.3,109.322032,Summer,197,Jul,7,1999
chic,1999-07-17,75,23.91190495,70.6,32.92819402,Summer,198,Jul,7,1999
chic,1999-07-18,77,29.7758458,66.6,28.36038813,Summer,199,Jul,7,1999
chic,1999-07-19,79,24.44879189,70.1,35.38778539,Summer,200,Jul,7,1999
chic,1999-07-20,76,27.10619561,70.4,28.4857867,Summer,201,Jul,7,1999
chic,1999-07-21,83,26.81558556,72.1,36.48607306,Summer,202,Jul,7,1999
chic,1999-07-22,82,25.54246136,73.4,31.60114155,Summer,203,Jul,7,1999
chic,1999-07-23,83,22.96911804,72.8,35.45199549,Summer,204,Jul,7,1999
chic,1999-07-24,82,31.58697336,73.2,17.58470319,Summer,205,Jul,7,1999
chic,1999-07-25,85,35.94505139,70.6,19.54634703,Summer,206,Jul,7,1999
chic,1999-07-26,80,20.98616994,69.5,49.5946347,Summer,207,Jul,7,1999
chic,1999-07-27,79,23.72908536,68.3,26.5727169,Summer,208,Jul,7,1999
chic,1999-07-28,82,30.43287306,71.8,34.58641552,Summer,209,Jul,7,1999
chic,1999-07-29,83,27.57127651,76.6,45.56168755,Summer,210,Jul,7,1999
chic,1999-07-30,90,30.93987065,77.1,63.56723744,Summer,211,Jul,7,1999
chic,1999-07-31,83,34.49725639,71.4,29.56723744,Summer,212,Jul,7,1999
chic,1999-08-01,74,23.91280335,60.1,8.564497713,Summer,213,Aug,8,1999
chic,1999-08-02,71,16.00891934,56.3,11.54805936,Summer,214,Aug,8,1999
chic,1999-08-03,71,21.18970346,59,28.53710046,Summer,215,Aug,8,1999
chic,1999-08-04,76,21.25184836,58.3,32.91134086,Summer,216,Aug,8,1999
chic,1999-08-05,73,18.77458569,55.6,19.50422374,Summer,217,Aug,8,1999
chic,1999-08-06,76,26.14627451,62,46.5097032,Summer,218,Aug,8,1999
chic,1999-08-07,72,19.67568979,67.7,39.55901826,Summer,219,Aug,8,1999
chic,1999-08-08,66,23.71123663,57,4.517922373,Summer,220,Aug,8,1999
chic,1999-08-09,66,20.24130486,56.2,29.53984018,Summer,221,Aug,8,1999
chic,1999-08-10,78,29.44721446,63.8,32.2807363,Summer,222,Aug,8,1999
chic,1999-08-11,75,16.09171221,61.1,38.42477169,Summer,223,Aug,8,1999
chic,1999-08-12,70,13.11329518,65.9,30.42477169,Summer,224,Aug,8,1999
chic,1999-08-13,72,20.44144797,65.6,30.55627854,Summer,225,Aug,8,1999
chic,1999-08-14,64,21.07934054,52.7,4.531621003,Summer,226,Aug,8,1999
chic,1999-08-15,66,17.89959257,54.4,13.48778538,Summer,227,Aug,8,1999
chic,1999-08-16,73,26.92019035,57.9,36.84863857,Summer,228,Aug,8,1999
chic,1999-08-17,75,26.34870663,60.6,33.61655251,Summer,229,Aug,8,1999
chic,1999-08-18,67,5.039963028,62.7,36.64121005,Summer,230,Aug,8,1999
chic,1999-08-19,68,22.00572671,62.3,14.57271689,Summer,231,Aug,8,1999
chic,1999-08-20,67,21.73987833,57.2,16.60833333,Summer,232,Aug,8,1999
chic,1999-08-21,65,17.00780536,57.4,27.60833333,Summer,233,Aug,8,1999
chic,1999-08-22,67,21.07465527,57.1,32.12434861,Summer,234,Aug,8,1999
chic,1999-08-23,72,19.6448236,64.2,39.43299087,Summer,235,Aug,8,1999
chic,1999-08-24,71,27.2438224,67.1,32.331621,Summer,236,Aug,8,1999
chic,1999-08-25,70,31.18079236,66.1,21.1836758,Summer,237,Aug,8,1999
chic,1999-08-26,72,24.27684277,64.6,31.23847032,Summer,238,Aug,8,1999
